mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.3136834076472691,0.007312466526543102,0.0196120057787214,0.003056259681689064,10,5,5,100,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6533333333333333,0.6258503401360545,0.5673758865248227,0.5694444444444444,0.5633802816901409,0.5833333333333334,0.5531914893617021,0.5879870155462615,0.03445555093489616,330,0.9900241441913566,0.9782140784966965,0.9896310992157817,0.9859439988116458,0.988543523469994,0.9859811348781937,0.9855726381461676,0.9862729453156908,0.0037058513471115604,326,0.9174603174603174,0.9126984126984127,0.9031746031746032,0.9015873015873016,0.9015873015873016,0.9047619047619048,0.9,0.9058956916099774,0.0061014168013939505,330
0.4681586878640311,0.023721816630752856,0.02955991881234305,0.005078596101159544,10,5,5,150,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 150}",0.6710526315789473,0.6258503401360545,0.5673758865248227,0.589041095890411,0.5633802816901409,0.6122448979591837,0.5217391304347826,0.5929548948877633,0.04499113778877334,327,0.9915776076662486,0.981133841172397,0.9889573078290816,0.9863710635769459,0.989880421865716,0.9855912061794414,0.9862967914438502,0.9871154628190971,0.0031684975503814996,323,0.9206349206349206,0.9126984126984127,0.9031746031746032,0.9047619047619048,0.9015873015873016,0.9095238095238095,0.8952380952380953,0.9068027210884354,0.007669630170198506,324
0.6204625538417271,0.046906723182575084,0.04645194326128278,0.014413022106603435,10,5,5,200,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.6622516556291391,0.6068965517241379,0.5571428571428572,0.5986394557823129,0.5833333333333334,0.6027397260273972,0.5428571428571428,0.5934086746423315,0.03587256778780753,324,0.991933219787007,0.980796945479047,0.98998671133654,0.9856469102792631,0.9899546939988116,0.9869095365418895,0.9859439988116458,0.9873102880334577,0.0034381354453651893,319,0.919047619047619,0.9095238095238095,0.9015873015873016,0.9063492063492063,0.9047619047619048,0.9079365079365079,0.8984126984126984,0.9068027210884354,0.006101416801393951,324
0.1608480385371617,0.013503035459285887,0.013618605477469308,0.0031454567409822634,10,5,10,50,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.6351351351351352,0.6068965517241379,0.5774647887323945,0.5986394557823129,0.6122448979591837,0.6216216216216216,0.6122448979591837,0.6091781927019956,0.016773371748856115,321,0.9883583821520149,0.9795242284152801,0.9899118456269067,0.9835301544860369,0.9848299168152109,0.9842171717171717,0.985906862745098,0.9851826517082457,0.0031346017142167364,330,0.9142857142857143,0.9095238095238095,0.9047619047619048,0.9063492063492063,0.9095238095238095,0.9111111111111111,0.9095238095238095,0.9092970521541951,0.002868279056842057,321
0.3345435006277902,0.01461698265880078,0.028473172869001116,0.013077219398700534,10,5,10,100,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.6533333333333333,0.6258503401360545,0.5673758865248227,0.5694444444444444,0.5633802816901409,0.5833333333333334,0.5531914893617021,0.5879870155462615,0.03445555093489616,330,0.9900241441913566,0.9782140784966965,0.9896310992157817,0.9859439988116458,0.988543523469994,0.9859811348781937,0.9855726381461676,0.9862729453156908,0.0037058513471115604,326,0.9174603174603174,0.9126984126984127,0.9031746031746032,0.9015873015873016,0.9015873015873016,0.9047619047619048,0.9,0.9058956916099774,0.0061014168013939505,330
0.4838793958936419,0.030905545576773594,0.029907056263514926,0.005254232227437723,10,5,10,150,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 150}",0.6710526315789473,0.6258503401360545,0.5673758865248227,0.589041095890411,0.5633802816901409,0.6122448979591837,0.5217391304347826,0.5929548948877633,0.04499113778877334,327,0.9915776076662486,0.981133841172397,0.9889573078290816,0.9863710635769459,0.989880421865716,0.9855912061794414,0.9862967914438502,0.9871154628190971,0.0031684975503814996,323,0.9206349206349206,0.9126984126984127,0.9031746031746032,0.9047619047619048,0.9015873015873016,0.9095238095238095,0.8952380952380953,0.9068027210884354,0.007669630170198506,324
0.6210136413574219,0.010220776133528951,0.03953869002205985,0.005368007943286654,10,5,10,200,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.6622516556291391,0.6068965517241379,0.5571428571428572,0.5986394557823129,0.5833333333333334,0.6027397260273972,0.5428571428571428,0.5934086746423315,0.03587256778780753,324,0.991933219787007,0.980796945479047,0.98998671133654,0.9856469102792631,0.9899546939988116,0.9869095365418895,0.9859439988116458,0.9873102880334577,0.0034381354453651893,319,0.919047619047619,0.9095238095238095,0.9015873015873016,0.9063492063492063,0.9047619047619048,0.9079365079365079,0.8984126984126984,0.9068027210884354,0.006101416801393951,324
0.15479530606951034,0.003831660795696654,0.014602695192609514,0.0029072213580258618,10,5,15,50,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 50}",0.6068965517241379,0.5774647887323945,0.5571428571428572,0.5531914893617021,0.5323741007194245,0.5833333333333334,0.5,0.5586290172876928,0.032630621227444555,334,0.9828183196391473,0.9764921671751297,0.9845776638155308,0.9799093879976233,0.9794451871657754,0.9759172608437314,0.9742275698158052,0.9790553652075348,0.0034900310181027955,404,0.9095238095238095,0.9047619047619048,0.9015873015873016,0.9,0.8968253968253969,0.9047619047619048,0.8920634920634921,0.9013605442176872,0.0053275918931839856,333
0.30415613310677664,0.010525181734623398,0.01993114607674735,0.004725136841158023,10,5,15,100,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.6068965517241379,0.5633802816901409,0.5467625899280576,0.5594405594405595,0.5428571428571428,0.5694444444444444,0.5217391304347826,0.5586458143598951,0.024554276199030344,333,0.9838851560014225,0.9779520485129798,0.986093694435606,0.9810420380273321,0.9830845216874629,0.9801507724301842,0.9787024658348189,0.9815586709899723,0.002718242921568329,335,0.9095238095238095,0.9015873015873016,0.9,0.9,0.8984126984126984,0.9015873015873016,0.8952380952380953,0.9009070294784581,0.004056359142856746,334
0.45652927671160015,0.00808449845557865,0.02983416829790388,0.007388749652939406,10,5,15,150,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 150}",0.6258503401360545,0.5571428571428572,0.5255474452554745,0.5323741007194245,0.510948905109489,0.5179856115107914,0.48888888888888893,0.5369625926804257,0.04107058962028708,336,0.9867113365400813,0.9781766456418799,0.9860375451533812,0.9811534462269756,0.9838458110516934,0.9809491978609626,0.9794823232323233,0.9823366151010424,0.003021113477194025,334,0.9126984126984127,0.9015873015873016,0.8968253968253969,0.8968253968253969,0.8936507936507937,0.8936507936507937,0.8904761904761904,0.8979591836734695,0.006825359157955735,336
0.6102583748953683,0.016685767945002882,0.03703812190464565,0.006024295231902627,10,5,15,200,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.6164383561643836,0.5428571428571428,0.5255474452554745,0.5531914893617021,0.5428571428571428,0.5217391304347826,0.47761194029850745,0.5400346638898765,0.038670330992426706,335,0.9878530386119897,0.9774467049729547,0.9860001122985644,0.9801136363636364,0.9839943553178847,0.9808377896613191,0.9813205585264408,0.9825094565361129,0.0033492606380783425,333,0.9111111111111111,0.8984126984126984,0.8968253968253969,0.9,0.8984126984126984,0.8952380952380953,0.8888888888888888,0.8984126984126986,0.006176797492914395,335
0.1455346175602504,0.007143473815276263,0.014970166342599052,0.0013124060991404323,10,10,2,50,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.4461538461538461,0.4626865671641791,0.3709677419354839,0.39999999999999997,0.46616541353383456,0.43076923076923085,0.40310077519379844,0.4256919392500533,0.03298559717293009,433,0.9733103745157125,0.954032454285126,0.9680697748413782,0.959725935828877,0.9678587344028521,0.9574420677361853,0.9598002079619726,0.9628913642245862,0.006412006371452667,445,0.8857142857142857,0.8857142857142857,0.8761904761904762,0.8761904761904762,0.8873015873015873,0.8825396825396825,0.8777777777777778,0.8816326530612246,0.004478099242206673,433
0.29712469237191336,0.008193317988620883,0.02144977024623326,0.004983865352089713,10,10,2,100,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}",0.421875,0.43076923076923085,0.3709677419354839,0.38461538461538464,0.43076923076923085,0.43076923076923085,0.368,0.4053951169797944,0.027304002060577363,437,0.9727675981208708,0.9611446967002939,0.9689120140747534,0.9611185383244206,0.9673573975044563,0.9621769162210339,0.9647578728461081,0.9654621476845623,0.004099812367822373,441,0.8825396825396825,0.8825396825396825,0.8761904761904762,0.873015873015873,0.8825396825396825,0.8825396825396825,0.8746031746031746,0.879138321995465,0.004018150826909135,437
0.4513930252620152,0.007042900294053844,0.02903580665588379,0.003179760115952229,10,10,2,150,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 150}",0.4094488188976378,0.43939393939393945,0.35772357723577236,0.41221374045801523,0.40625,0.4186046511627907,0.368,0.40166210387830786,0.026639099719403647,441,0.9736098373542459,0.9601152931928354,0.9702595968481535,0.962176916221034,0.9686200237670826,0.9624554367201427,0.9651106654783126,0.9660496813688296,0.004559160719470705,437,0.8809523809523809,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8793650793650793,0.8809523809523809,0.8746031746031746,0.878684807256236,0.002921564337125868,441
0.5892760753631592,0.007687999286462511,0.037914855139596124,0.005353154562996504,10,10,2,200,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.421875,0.3779527559055118,0.384,0.39999999999999997,0.39370078740157477,0.4186046511627907,0.368,0.3948761706385539,0.018695432330364675,445,0.972224821726029,0.959984278200977,0.9713825824926539,0.9624183006535948,0.9687871360665479,0.9625297088532382,0.9657791146761735,0.9661579918098878,0.004414637783579151,433,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8761904761904762,0.8777777777777778,0.8809523809523809,0.8746031746031746,0.877777777777778,0.0028139849537394132,445
0.15035748481750488,0.009068019102519777,0.013155596596854073,0.0030880679348101584,10,10,5,50,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 50}",0.4461538461538461,0.4626865671641791,0.3709677419354839,0.39999999999999997,0.46616541353383456,0.43076923076923085,0.40310077519379844,0.4256919392500533,0.03298559717293009,433,0.9733103745157125,0.954032454285126,0.9680697748413782,0.959725935828877,0.9678587344028521,0.9574420677361853,0.9598002079619726,0.9628913642245862,0.006412006371452667,445,0.8857142857142857,0.8857142857142857,0.8761904761904762,0.8761904761904762,0.8873015873015873,0.8825396825396825,0.8777777777777778,0.8816326530612246,0.004478099242206673,433
0.2905637536730085,0.006088333145509209,0.01888561248779297,0.0031055851532705604,10,10,5,100,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.421875,0.43076923076923085,0.3709677419354839,0.38461538461538464,0.43076923076923085,0.43076923076923085,0.368,0.4053951169797944,0.027304002060577363,437,0.9727675981208708,0.9611446967002939,0.9689120140747534,0.9611185383244206,0.9673573975044563,0.9621769162210339,0.9647578728461081,0.9654621476845623,0.004099812367822373,441,0.8825396825396825,0.8825396825396825,0.8761904761904762,0.873015873015873,0.8825396825396825,0.8825396825396825,0.8746031746031746,0.879138321995465,0.004018150826909135,437
0.44333178656441824,0.014116363271954546,0.03083981786455427,0.011177726685517505,10,10,5,150,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 150}",0.4094488188976378,0.43939393939393945,0.35772357723577236,0.41221374045801523,0.40625,0.4186046511627907,0.368,0.40166210387830786,0.026639099719403647,441,0.9736098373542459,0.9601152931928354,0.9702595968481535,0.962176916221034,0.9686200237670826,0.9624554367201427,0.9651106654783126,0.9660496813688296,0.004559160719470705,437,0.8809523809523809,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8793650793650793,0.8809523809523809,0.8746031746031746,0.878684807256236,0.002921564337125868,441
0.5887396335601807,0.017068890569333913,0.03619044167654855,0.003027497729634228,10,10,5,200,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.421875,0.3779527559055118,0.384,0.39999999999999997,0.39370078740157477,0.4186046511627907,0.368,0.3948761706385539,0.018695432330364675,445,0.972224821726029,0.959984278200977,0.9713825824926539,0.9624183006535948,0.9687871360665479,0.9625297088532382,0.9657791146761735,0.9661579918098878,0.004414637783579151,433,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8761904761904762,0.8777777777777778,0.8809523809523809,0.8746031746031746,0.877777777777778,0.0028139849537394132,445
0.14885885374886648,0.006547108581395925,0.013944932392665319,0.0031711831508729007,10,10,10,50,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.4461538461538461,0.4626865671641791,0.3709677419354839,0.39999999999999997,0.46616541353383456,0.43076923076923085,0.40310077519379844,0.4256919392500533,0.03298559717293009,433,0.9733103745157125,0.954032454285126,0.9680697748413782,0.959725935828877,0.9678587344028521,0.9574420677361853,0.9598002079619726,0.9628913642245862,0.006412006371452667,445,0.8857142857142857,0.8857142857142857,0.8761904761904762,0.8761904761904762,0.8873015873015873,0.8825396825396825,0.8777777777777778,0.8816326530612246,0.004478099242206673,433
0.3002688544137137,0.006560608963387509,0.01984429359436035,0.003595170621418665,10,10,10,100,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.421875,0.43076923076923085,0.3709677419354839,0.38461538461538464,0.43076923076923085,0.43076923076923085,0.368,0.4053951169797944,0.027304002060577363,437,0.9727675981208708,0.9611446967002939,0.9689120140747534,0.9611185383244206,0.9673573975044563,0.9621769162210339,0.9647578728461081,0.9654621476845623,0.004099812367822373,441,0.8825396825396825,0.8825396825396825,0.8761904761904762,0.873015873015873,0.8825396825396825,0.8825396825396825,0.8746031746031746,0.879138321995465,0.004018150826909135,437
0.44439407757350374,0.009111838297977279,0.028050967625209262,0.0028170291084114755,10,10,10,150,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 150}",0.4094488188976378,0.43939393939393945,0.35772357723577236,0.41221374045801523,0.40625,0.4186046511627907,0.368,0.40166210387830786,0.026639099719403647,441,0.9736098373542459,0.9601152931928354,0.9702595968481535,0.962176916221034,0.9686200237670826,0.9624554367201427,0.9651106654783126,0.9660496813688296,0.004559160719470705,437,0.8809523809523809,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8793650793650793,0.8809523809523809,0.8746031746031746,0.878684807256236,0.002921564337125868,441
0.5825693266732352,0.00808899618948749,0.035930361066545756,0.004392775741452616,10,10,10,200,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.421875,0.3779527559055118,0.384,0.39999999999999997,0.39370078740157477,0.4186046511627907,0.368,0.3948761706385539,0.018695432330364675,445,0.972224821726029,0.959984278200977,0.9713825824926539,0.9624183006535948,0.9687871360665479,0.9625297088532382,0.9657791146761735,0.9661579918098878,0.004414637783579151,433,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8761904761904762,0.8777777777777778,0.8809523809523809,0.8746031746031746,0.877777777777778,0.0028139849537394132,445
0.147522006716047,0.004798879672930814,0.012706347874232702,0.003442184791664989,10,10,15,50,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 50}",0.4461538461538461,0.4626865671641791,0.3709677419354839,0.39999999999999997,0.46616541353383456,0.43076923076923085,0.40310077519379844,0.4256919392500533,0.03298559717293009,433,0.9733103745157125,0.954032454285126,0.9680697748413782,0.959725935828877,0.9678587344028521,0.9574420677361853,0.9598002079619726,0.9628913642245862,0.006412006371452667,445,0.8857142857142857,0.8857142857142857,0.8761904761904762,0.8761904761904762,0.8873015873015873,0.8825396825396825,0.8777777777777778,0.8816326530612246,0.004478099242206673,433
0.29921650886535645,0.010367622476758721,0.018798010689871653,0.0025005749363695372,10,10,15,100,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.421875,0.43076923076923085,0.3709677419354839,0.38461538461538464,0.43076923076923085,0.43076923076923085,0.368,0.4053951169797944,0.027304002060577363,437,0.9727675981208708,0.9611446967002939,0.9689120140747534,0.9611185383244206,0.9673573975044563,0.9621769162210339,0.9647578728461081,0.9654621476845623,0.004099812367822373,441,0.8825396825396825,0.8825396825396825,0.8761904761904762,0.873015873015873,0.8825396825396825,0.8825396825396825,0.8746031746031746,0.879138321995465,0.004018150826909135,437
0.4454387256077358,0.011190991002228876,0.02816619191850935,0.0013011942214608448,10,10,15,150,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 150}",0.4094488188976378,0.43939393939393945,0.35772357723577236,0.41221374045801523,0.40625,0.4186046511627907,0.368,0.40166210387830786,0.026639099719403647,441,0.9736098373542459,0.9601152931928354,0.9702595968481535,0.962176916221034,0.9686200237670826,0.9624554367201427,0.9651106654783126,0.9660496813688296,0.004559160719470705,437,0.8809523809523809,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8793650793650793,0.8809523809523809,0.8746031746031746,0.878684807256236,0.002921564337125868,441
0.5866320814405169,0.009627480975644203,0.03654091698782785,0.006251579839429022,10,10,15,200,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.421875,0.3779527559055118,0.384,0.39999999999999997,0.39370078740157477,0.4186046511627907,0.368,0.3948761706385539,0.018695432330364675,445,0.972224821726029,0.959984278200977,0.9713825824926539,0.9624183006535948,0.9687871360665479,0.9625297088532382,0.9657791146761735,0.9661579918098878,0.004414637783579151,433,0.8825396825396825,0.8746031746031746,0.8777777777777778,0.8761904761904762,0.8777777777777778,0.8809523809523809,0.8746031746031746,0.877777777777778,0.0028139849537394132,445
0.18941589764186315,0.009715171304333558,0.01619199344090053,0.0031993483141763233,15,1,2,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9950248756218906,0.9797979797979798,0.9849246231155778,0.99009900990099,0.99009900990099,0.99009900990099,0.99009900990099,0.9885919311627726,0.004492066794857117,63,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1962486042515756e-17,1,0.9984126984126984,0.9936507936507937,0.9952380952380953,0.9968253968253968,0.9968253968253968,0.9968253968253968,0.9968253968253968,0.9963718820861678,0.0013978263045281078,63
0.3698177678244455,0.011231720822746127,0.022439445768083845,0.002822958876513087,15,1,2,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9950248756218906,0.99,0.9849246231155778,0.9850746268656716,1.0,0.99009900990099,0.9950738916256158,0.9914567181613922,0.0051570771154604185,57,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,4.1962486042515756e-17,1,0.9984126984126984,0.9968253968253968,0.9952380952380953,0.9952380952380953,1.0,0.9968253968253968,0.9984126984126984,0.9972789115646259,0.0016351706464689233,56
0.5546071188790458,0.008434501189446981,0.031783103942871094,0.003953011966785446,15,1,2,150,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",1.0,0.99,0.9849246231155778,0.9850746268656716,1.0,0.9950738916256158,0.9850746268656716,0.9914496812103624,0.006384259644854279,58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9968253968253968,0.9952380952380953,0.9952380952380953,1.0,0.9984126984126984,0.9952380952380953,0.9972789115646259,0.0020281795714283735,56
0.7431608608790806,0.008451527940510678,0.0431844847542899,0.007529573918458419,15,1,2,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9950248756218906,0.99,0.9849246231155778,0.9850746268656716,1.0,0.9950738916256158,0.9950738916256158,0.9921674155506245,0.005262713142207249,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9984126984126984,0.9968253968253968,0.9952380952380953,0.9952380952380953,1.0,0.9984126984126984,0.9984126984126984,0.9975056689342404,0.0016663195529137205,49
0.18704601696559361,0.004501006581717864,0.013194186346871513,0.004128351546842649,15,1,5,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9849246231155778,0.9849246231155778,0.9746192893401014,0.98,0.9850746268656716,0.9748743718592965,0.9696969696969697,0.9791592148561709,0.005740629263014543,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9952380952380953,0.9952380952380953,0.9920634920634921,0.9936507936507937,0.9952380952380953,0.9920634920634921,0.9904761904761905,0.9934240362811791,0.0017854893138348716,87
0.3701393263680594,0.012010774792322829,0.02264039857046945,0.0043322358005259305,15,1,5,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.99,0.9849246231155778,0.9746192893401014,0.9850746268656716,0.98,0.9748743718592965,0.9748743718592965,0.980623897577135,0.005716832142617919,86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9968253968253968,0.9952380952380953,0.9920634920634921,0.9952380952380953,0.9936507936507937,0.9920634920634921,0.9920634920634921,0.9938775510204082,0.0017854893138348714,86
0.555424690246582,0.012791960173231802,0.031350408281598775,0.004131528464850135,15,1,5,150,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.99,0.9849246231155778,0.9693877551020408,0.9850746268656716,0.9696969696969697,0.9850746268656716,0.99009900990099,0.9820368016495602,0.00817205899867025,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9968253968253968,0.9952380952380953,0.9904761904761905,0.9952380952380953,0.9904761904761905,0.9952380952380953,0.9968253968253968,0.9943310657596373,0.002525063203097507,81
0.7287005696977887,0.013056263749335245,0.041399785450526645,0.0033068231864034955,15,1,5,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9950248756218906,0.9849246231155778,0.9849246231155778,0.9850746268656716,0.9748743718592965,0.98,0.99009900990099,0.9849888757827151,0.00602426574932694,79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9984126984126984,0.9952380952380953,0.9952380952380953,0.9952380952380953,0.9920634920634921,0.9936507936507937,0.9968253968253968,0.9952380952380953,0.001897188268784745,79
0.18572517803737096,0.0065659161342741055,0.014046021870204381,0.0032150217712335043,15,1,10,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9746192893401014,0.9255319148936171,0.9081081081081082,0.9263157894736842,0.9206349206349206,0.9375,0.9263157894736842,0.9312894017034452,0.019455308952235666,120,0.9999251342903667,0.9998128357259167,0.9999064178629583,0.9997214795008912,0.9999071598336303,0.9998328877005348,0.9998700237670826,0.9998537055259116,6.610786745360497e-05,128,0.9920634920634921,0.9777777777777777,0.973015873015873,0.9777777777777777,0.9761904761904762,0.9809523809523809,0.9777777777777777,0.9793650793650794,0.005627969907478862,120
0.36680030822753906,0.011376742705421975,0.021059410912649974,0.0035632564030947667,15,1,10,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9849246231155778,0.9255319148936171,0.9255319148936171,0.9375,0.9263157894736842,0.9148936170212766,0.9090909090909091,0.9319698240698118,0.023190812965201393,119,0.9999812835725916,0.9995882385970166,0.9999438507177749,0.9996100713012478,1.0,0.9998514557338086,0.9999628639334521,0.9998482519794131,0.00016359669217728628,129,0.9952380952380953,0.9777777777777777,0.9777777777777777,0.9809523809523809,0.9777777777777777,0.9746031746031746,0.973015873015873,0.979591836734694,0.0068102754728713065,119
0.5338098321642194,0.012809834523183223,0.03127517018999372,0.0036193669549447987,15,1,10,150,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.9849246231155778,0.9197860962566845,0.9255319148936171,0.9484536082474228,0.9148936170212766,0.9375,0.9263157894736842,0.936772235572609,0.022227786623564262,118,1.0,0.9997379700162833,0.9999812835725916,0.9996286393345216,1.0,0.9998885918003565,0.9999257278669044,0.9998803160843798,0.00013340444412220182,123,0.9952380952380953,0.9761904761904762,0.9777777777777777,0.9841269841269841,0.9746031746031746,0.9809523809523809,0.9777777777777777,0.980952380952381,0.0065170557202720815,118
0.7267232963017055,0.010989823914063552,0.040028163364955356,0.005649262617577106,15,1,10,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9849246231155778,0.9255319148936171,0.9255319148936171,0.9538461538461539,0.9206349206349206,0.9263157894736842,0.9263157894736842,0.9375858723330365,0.0218348154469784,117,0.9999812835725916,0.999719253588875,0.9999812835725916,0.9996843434343434,1.0,0.9998885918003565,0.9999442959001782,0.9998855788384196,0.00012131867261428731,122,0.9952380952380953,0.9777777777777777,0.9777777777777777,0.9857142857142858,0.9761904761904762,0.9777777777777777,0.9777777777777777,0.9811791383219955,0.0064296811241532316,117
0.17753590856279647,0.007051568538929916,0.01487483297075544,0.002617680875626303,15,1,15,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 50}",0.9021739130434783,0.7682926829268292,0.8255813953488372,0.7928994082840237,0.8,0.8474576271186441,0.813953488372093,0.821479787870558,0.04029701487355852,173,0.9997754028711,0.9968556401953995,0.9989144472103164,0.9971590909090909,0.997586155674391,0.9988859180035651,0.9986259655377302,0.9982575172002276,0.000992018249194057,190,0.9714285714285714,0.9396825396825397,0.9523809523809523,0.9444444444444444,0.946031746031746,0.9571428571428572,0.9492063492063492,0.9514739229024943,0.009668483267722386,173
0.3532933507646833,0.01748404203727319,0.021080221448625838,0.002365244596616254,15,1,15,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 100}",0.9533678756476685,0.7976190476190476,0.8117647058823529,0.8160919540229885,0.813953488372093,0.8208092485549133,0.7710843373493976,0.8263843796354945,0.05413689696651281,171,0.999831552153325,0.9973609837354246,0.9990828950569915,0.9977718360071302,0.9987745098039216,0.9987002376708258,0.9986631016042781,0.9985978737188425,0.0007573805113371879,182,0.9857142857142858,0.946031746031746,0.9492063492063492,0.9492063492063492,0.9492063492063492,0.9507936507936507,0.9396825396825397,0.9528344671201815,0.013856341149616525,171
